,taxon_name_w_authors,accepted_name_w_author,v13_taxon_name_w_authors,v13_chained_accepted_name_w_author,v13_direct_accepted_name_w_author
494244,Malus sylvestris var. glabra Holandre,Malus sylvestris (L.) Mill.,Malus sylvestris (L.) Mill.,Malus sylvestris (L.) Mill.,Malus sylvestris var. sylvestris
494245,Malus acerba var. barcinonensis Sennen,Malus sylvestris (L.) Mill.,Malus sylvestris (L.) Mill.,Malus sylvestris (L.) Mill.,Malus sylvestris var. sylvestris
494301,Antennaria javanica DC.,Anaphalis javanica f. javanica,Anaphalis javanica f. javanica,Anaphalis javanica f. javanica,Anaphalis javanica (DC.) Sch.Bip.
494344,Dirichletia paolii Chiov.,Dirichletia glaucescens Hiern,Dirichletia glaucescens Hiern,Dirichletia glaucescens Hiern,Dirichletia glaucescens subsp. glaucescens
494544,Ctenitis currorii (Mett.) Tardieu,Parapolystichum currorii subsp. currorii,Parapolystichum currorii subsp. currorii,Parapolystichum currorii subsp. currorii,Parapolystichum currorii (Mett.) Rouhan
494721,Acalypha dupraeana Baill.,Acalypha accedens Müll.Arg.,Acalypha accedens Müll.Arg.,Acalypha accedens Müll.Arg.,Acalypha amblyodonta (Müll.Arg.) Müll.Arg.
495314,Acianthella sublesta (Dockrill) D.L.Jones & M.A.Clem.,Acianthus amplexicaulis (F.M.Bailey) Rolfe,Acianthus amplexicaulis (F.M.Bailey) Rolfe,"Stigmatodactylus amplexicaulis (F.M.Bailey) S.P.Lyon, M.A.Clem. & D.L.Jones","Stigmatodactylus sublestus (Dockrill) S.P.Lyon, M.A.Clem. & D.L.Jones"
495316,Acianthus sublestus Dockrill,Acianthus amplexicaulis (F.M.Bailey) Rolfe,Acianthus amplexicaulis (F.M.Bailey) Rolfe,"Stigmatodactylus amplexicaulis (F.M.Bailey) S.P.Lyon, M.A.Clem. & D.L.Jones","Stigmatodactylus sublestus (Dockrill) S.P.Lyon, M.A.Clem. & D.L.Jones"
495319,Acianthopsis sublesta (Dockrill) Szlach.,Acianthus amplexicaulis (F.M.Bailey) Rolfe,Acianthus amplexicaulis (F.M.Bailey) Rolfe,"Stigmatodactylus amplexicaulis (F.M.Bailey) S.P.Lyon, M.A.Clem. & D.L.Jones","Stigmatodactylus sublestus (Dockrill) S.P.Lyon, M.A.Clem. & D.L.Jones"
495321,Univiscidiatus sublestus (Dockrill) D.L.Jones & M.A.Clem.,Acianthus amplexicaulis (F.M.Bailey) Rolfe,Acianthus amplexicaulis (F.M.Bailey) Rolfe,"Stigmatodactylus amplexicaulis (F.M.Bailey) S.P.Lyon, M.A.Clem. & D.L.Jones","Stigmatodactylus sublestus (Dockrill) S.P.Lyon, M.A.Clem. & D.L.Jones"
495371,Acorus triqueter Turcz. ex Schott,Acorus calamus var. angustatus Besser,Acorus calamus var. angustatus Besser,Acorus calamus var. angustatus Besser,Acorus calamus var. americanus Raf.
496356,Ajuga macrosperma var. breviflora Hook.f.,Ajuga macrosperma var. macrosperma,Ajuga macrosperma var. macrosperma,Ajuga macrosperma var. macrosperma,Ajuga macrosperma var. breviflora Hook.f.
496672,Alnus cordata Desf.,Alnus cordata (Loisel.) Duby,Alnus cordata (Loisel.) Duby,Alnus cordata (Loisel.) Duby,Alnus cordata subsp. cordata
496677,Alnus neapolitana Savi,Alnus cordata (Loisel.) Duby,Alnus cordata (Loisel.) Duby,Alnus cordata (Loisel.) Duby,Alnus cordata subsp. neapolitana (Savi) J.-M.Tison
496678,Alnus nervosus Dippel,Alnus cordata (Loisel.) Duby,Alnus cordata (Loisel.) Duby,Alnus cordata (Loisel.) Duby,Alnus cordata subsp. cordata
496679,Alnus obcordata C.A.Mey. ex Steud.,Alnus cordata (Loisel.) Duby,Alnus cordata (Loisel.) Duby,Alnus cordata (Loisel.) Duby,Alnus cordata subsp. cordata
496680,Alnus macrocarpa Req. ex Nyman,Alnus cordata (Loisel.) Duby,Alnus cordata (Loisel.) Duby,Alnus cordata (Loisel.) Duby,Alnus cordata subsp. neapolitana (Savi) J.-M.Tison
496681,Alnus cordata f. parvifolia Callier,Alnus cordata (Loisel.) Duby,Alnus cordata (Loisel.) Duby,Alnus cordata (Loisel.) Duby,Alnus cordata subsp. neapolitana (Savi) J.-M.Tison
497199,Alyxia erythrosperma var. samoensis Christoph.,Alyxia bracteolosa Rich. ex A.Gray,Alyxia bracteolosa Rich. ex A.Gray,Alyxia bracteolosa Rich. ex A.Gray,Alyxia samoensis (Christoph.) A.C.Sm.
497313,Amanoa grandiflora (Müll.Arg.) Müll.Arg.,Amanoa guianensis Aubl.,Amanoa guianensis Aubl.,Amanoa guianensis Aubl.,Amanoa grandiflora (Müll.Arg.) Müll.Arg.
497315,Amanoa guianensis var. grandiflora Müll.Arg.,Amanoa guianensis Aubl.,Amanoa guianensis Aubl.,Amanoa guianensis Aubl.,Amanoa grandiflora (Müll.Arg.) Müll.Arg.
497316,Amanoa guianensis var. poeppigii Müll.Arg.,Amanoa guianensis Aubl.,Amanoa guianensis Aubl.,Amanoa guianensis Aubl.,Amanoa grandiflora (Müll.Arg.) Müll.Arg.
497318,Amanoa potamophila Croizat,Amanoa guianensis Aubl.,Amanoa guianensis Aubl.,Amanoa guianensis Aubl.,Amanoa grandiflora (Müll.Arg.) Müll.Arg.
497319,Amanoa macrocarpa Cuatrec.,Amanoa guianensis Aubl.,Amanoa guianensis Aubl.,Amanoa guianensis Aubl.,Amanoa grandiflora (Müll.Arg.) Müll.Arg.
497862,Angraecum verruculosum Frapp. ex Cordem.,Angraecum implicatum Thouars,Angraecum implicatum Thouars,Angraecum implicatum Thouars,Angraecum ramosum Thouars
500106,Arum orientale subsp. incomptum (Schott) Engl.,Arum euxinum R.R.Mill,Arum euxinum R.R.Mill,Arum euxinum R.R.Mill,Arum orientale subsp. orientale
500609,Scheelea tetrasticha (Drude) Burret,Attalea maripa (Aubl.) Mart.,Attalea maripa (Aubl.) Mart.,Attalea maripa (Aubl.) Mart.,Attalea phalerata Mart. ex Spreng.
500619,Maximiliana tetrasticha Drude,Attalea maripa (Aubl.) Mart.,Attalea maripa (Aubl.) Mart.,Attalea maripa (Aubl.) Mart.,Attalea phalerata Mart. ex Spreng.
500644,Aucuba himalaica var. dolichophylla W.P.Fang & Soong,Aucuba chinensis var. angusta F.T.Wang,Aucuba chinensis var. angusta F.T.Wang,Aucuba chinensis var. angusta F.T.Wang,Aucuba himalaica var. dolichophylla W.P.Fang & Soong
500998,Baissea odorata K.Schum. ex Stapf,Baissea leonensis Benth.,Baissea leonensis Benth.,Baissea leonensis Benth.,Baissea odorata K.Schum. ex Stapf
501019,Codonura calophylla K.Schum.,Baissea welwitschii (Baill.) Stapf ex Hiern,Baissea welwitschii (Baill.) Stapf ex Hiern,Baissea welwitschii (Baill.) Stapf ex Hiern,Baissea calophylla (K.Schum.) Stapf
501020,Baissea erythrosticta K.Schum. ex Stapf,Baissea welwitschii (Baill.) Stapf ex Hiern,Baissea welwitschii (Baill.) Stapf ex Hiern,Baissea welwitschii (Baill.) Stapf ex Hiern,Baissea erythrosticta K.Schum. ex Stapf
501028,Balaka siliensis Christoph.,Balaka samoensis Becc.,Balaka samoensis Becc.,Balaka samoensis Becc.,Balaka siliensis Christoph.
501244,Petronia regia Barb.Rodr.,Batemannia colleyi Lindl.,Batemannia colleyi Lindl.,Batemannia colleyi Lindl.,Batemannia colleyi subsp. colleyi
501245,Zygopetalum peruvianum (Rolfe) G.Nicholson,Batemannia colleyi Lindl.,Batemannia colleyi Lindl.,Batemannia colleyi Lindl.,Batemannia colleyi subsp. peruviana (Rolfe) Meneguzzo
501246,Batemannia peruviana Rolfe,Batemannia colleyi Lindl.,Batemannia colleyi Lindl.,Batemannia colleyi Lindl.,Batemannia colleyi subsp. peruviana (Rolfe) Meneguzzo
501247,Batemannia petronia Barb.Rodr.,Batemannia colleyi Lindl.,Batemannia colleyi Lindl.,Batemannia colleyi Lindl.,Batemannia colleyi subsp. colleyi
501248,Batemannia yauaperyensis Barb.Rodr.,Batemannia colleyi Lindl.,Batemannia colleyi Lindl.,Batemannia colleyi Lindl.,Batemannia colleyi subsp. colleyi
501640,Betula verrusosa f. serrata Mörner,Betula pendula Roth,Betula pendula Roth,Betula pendula Roth,Betula pendula subsp. pendula
502921,Bulbophyllum pechei W.Bull,Bulbophyllum cupreum Lindl.,Bulbophyllum cupreum Lindl.,Bulbophyllum cupreum Lindl.,Bulbophyllum pechei W.Bull
503017,Bulbophyllum sambiranense var. latibracteatum H.Perrier ex Hermans,Bulbophyllum elliotii Rolfe,Bulbophyllum elliotii Rolfe,Bulbophyllum elliotii Rolfe,Bulbophyllum elliotii var. latibracteatum (H.Perrier ex Hermans) Hermans
503018,Bulbophyllum sambiranense var. ankeranense H.Perrier,Bulbophyllum elliotii Rolfe,Bulbophyllum elliotii Rolfe,Bulbophyllum elliotii Rolfe,Bulbophyllum elliotii var. elliotii
503020,Bulbophyllum sambiranense Jum. & H.Perrier,Bulbophyllum elliotii Rolfe,Bulbophyllum elliotii Rolfe,Bulbophyllum elliotii Rolfe,Bulbophyllum elliotii var. elliotii
503021,Bulbophyllum malawiense B.Morris,Bulbophyllum elliotii Rolfe,Bulbophyllum elliotii Rolfe,Bulbophyllum elliotii Rolfe,Bulbophyllum elliotii var. elliotii
503321,Bulbophyllum radiatum Lindl.,Bulbophyllum laxiflorum (Blume) Lindl.,Bulbophyllum laxiflorum (Blume) Lindl.,Bulbophyllum laxiflorum (Blume) Lindl.,Bulbophyllum radiatum Lindl.
503560,Bulbophyllum moulmeinense Rchb.f.,Bulbophyllum oblongum (Lindl.) Rchb.f.,Bulbophyllum oblongum (Lindl.) Rchb.f.,Bulbophyllum oblongum (Lindl.) Rchb.f.,Bulbophyllum moulmeinense Rchb.f.
503967,Cirrhopetalum simillimum Rchb.f.,Bulbophyllum taeniophyllum C.S.P.Parish & Rchb.f.,Bulbophyllum taeniophyllum C.S.P.Parish & Rchb.f.,Bulbophyllum taeniophyllum C.S.P.Parish & Rchb.f.,Bulbophyllum taeniophyllum var. taeniophyllum
503968,Bulbophyllum simillimum C.S.P.Parish & Rchb.f.,Bulbophyllum taeniophyllum C.S.P.Parish & Rchb.f.,Bulbophyllum taeniophyllum C.S.P.Parish & Rchb.f.,Bulbophyllum taeniophyllum C.S.P.Parish & Rchb.f.,Bulbophyllum taeniophyllum var. taeniophyllum
503969,Cirrhopetalum punctatissimum Rolfe ex Ridl.,Bulbophyllum taeniophyllum C.S.P.Parish & Rchb.f.,Bulbophyllum taeniophyllum C.S.P.Parish & Rchb.f.,Bulbophyllum taeniophyllum C.S.P.Parish & Rchb.f.,Bulbophyllum taeniophyllum var. taeniophyllum
503970,Bulbophyllum rupicola Ridl.,Bulbophyllum taeniophyllum C.S.P.Parish & Rchb.f.,Bulbophyllum taeniophyllum C.S.P.Parish & Rchb.f.,Bulbophyllum taeniophyllum C.S.P.Parish & Rchb.f.,Bulbophyllum taeniophyllum var. taeniophyllum
503971,Cirrhopetalum mundulum W.Bull,Bulbophyllum taeniophyllum C.S.P.Parish & Rchb.f.,Bulbophyllum taeniophyllum C.S.P.Parish & Rchb.f.,Bulbophyllum taeniophyllum C.S.P.Parish & Rchb.f.,Bulbophyllum taeniophyllum var. taeniophyllum
503972,Bulbophyllum punctatissimum Ridl.,Bulbophyllum taeniophyllum C.S.P.Parish & Rchb.f.,Bulbophyllum taeniophyllum C.S.P.Parish & Rchb.f.,Bulbophyllum taeniophyllum C.S.P.Parish & Rchb.f.,Bulbophyllum taeniophyllum var. taeniophyllum
503973,Bulbophyllum mundulum (W.Bull) J.J.Sm.,Bulbophyllum taeniophyllum C.S.P.Parish & Rchb.f.,Bulbophyllum taeniophyllum C.S.P.Parish & Rchb.f.,Bulbophyllum taeniophyllum C.S.P.Parish & Rchb.f.,Bulbophyllum taeniophyllum var. taeniophyllum
504310,Phyllotaenium lindenii var. magnificum Pynaert,Caladium lindenii (André) Madison,Caladium lindenii (André) Madison,Phyllotaenium lindenii André,Phyllotaenium lindenii var. lindenii
504312,Caladium lindenii var. sylvestre Grayum,Caladium lindenii (André) Madison,Caladium lindenii (André) Madison,Phyllotaenium lindenii André,Phyllotaenium lindenii var. sylvestre (Grayum) A.Hay
504813,× Calassodia tutelata (R.S.Rogers) M.A.Clem.,× Calassodia tutelata (R.S.Rogers) M.A.Clem.,× Calassodia tutelata (R.S.Rogers) M.A.Clem.,,
504814,Caladenia × tutelata R.S.Rogers,× Calassodia tutelata (R.S.Rogers) M.A.Clem.,× Calassodia tutelata (R.S.Rogers) M.A.Clem.,,
505013,Callicarpa lobata C.B.Clarke,Callicarpa tomentosa (L.) L.,Callicarpa tomentosa (L.) L.,Callicarpa tomentosa (L.) L.,Callicarpa lobata C.B.Clarke
505103,Callitriche cyclocarpa Hegelm.,Callitriche umbonata Hegelm.,Callitriche umbonata Hegelm.,Callitriche umbonata Hegelm.,Callitriche cyclocarpa Hegelm.
505167,Eugenia calycorectoides O.Berg,Calycorectes mexicanus O.Berg,Calycorectes mexicanus O.Berg,Eugenia rinconiensis Mattos,Eugenia calycorectoides O.Berg
505493,Canthium zizyphinum Wall.,Canthium horridum Blume,Canthium horridum Blume,Canthium horridum Blume,Canthium horridulum Craib
505513,Canthium tavoyanum var. glabrius Craib,Canthium tavoyanum var. tavoyanum,Canthium tavoyanum var. tavoyanum,Canthium tavoyanum var. tavoyanum,Canthium tavoyanum var. glabrius Craib
505560,Psychotria galbaoensis Steyerm.,Carapichea guianensis Aubl.,Carapichea guianensis Aubl.,Carapichea guianensis Aubl.,Carapichea galbaoensis (Steyerm.) O.Lachenaud & Delprete
505989,Castanea alabamensis Ashe,Castanea ozarkensis Ashe,Castanea ozarkensis Ashe,Castanea ozarkensis Ashe,Castanea alabamensis Ashe
507766,Ecclinusa klugii (Baehni) Cronquist,Chrysophyllum sanguinolentum subsp. balata (Ducke) T.D.Penn.,Chrysophyllum sanguinolentum subsp. balata (Ducke) T.D.Penn.,,
507767,Chrysophyllum sanguinolentum subsp. balata (Ducke) T.D.Penn.,Chrysophyllum sanguinolentum subsp. balata (Ducke) T.D.Penn.,Chrysophyllum sanguinolentum subsp. balata (Ducke) T.D.Penn.,,
507768,Ecclinusa balata Ducke,Chrysophyllum sanguinolentum subsp. balata (Ducke) T.D.Penn.,Chrysophyllum sanguinolentum subsp. balata (Ducke) T.D.Penn.,,
507769,Chrysophyllum klugii Baehni,Chrysophyllum sanguinolentum subsp. balata (Ducke) T.D.Penn.,Chrysophyllum sanguinolentum subsp. balata (Ducke) T.D.Penn.,,
507770,Chrysophyllum balata (Ducke) Baehni,Chrysophyllum sanguinolentum subsp. balata (Ducke) T.D.Penn.,Chrysophyllum sanguinolentum subsp. balata (Ducke) T.D.Penn.,,
507771,Ecclinusa spuria Ducke,Chrysophyllum sanguinolentum subsp. spurium (Ducke) T.D.Penn.,Chrysophyllum sanguinolentum subsp. spurium (Ducke) T.D.Penn.,,
507937,Rauvolfia dentata Tafalla ex D.Don,Citharexylum dentatum D.Don,Citharexylum dentatum D.Don,Citharexylum dentatum D.Don,Citharexylum dentatum var. dentatum
507938,Citharexylum argutedentatum Moldenke,Citharexylum dentatum D.Don,Citharexylum dentatum D.Don,Citharexylum dentatum D.Don,Citharexylum dentatum var. dentatum
507939,Citharexylum pachyphyllum Moldenke,Citharexylum dentatum D.Don,Citharexylum dentatum D.Don,Citharexylum dentatum D.Don,Citharexylum dentatum var. dentatum
507940,Citharexylum punctatum Greenm.,Citharexylum dentatum D.Don,Citharexylum dentatum D.Don,Citharexylum dentatum D.Don,Citharexylum dentatum var. dentatum
507950,Citharexylum flexuosum var. subglabrum Moldenke,Citharexylum flexuosum (Ruiz & Pav.) D.Don,Citharexylum flexuosum (Ruiz & Pav.) D.Don,Citharexylum flexuosum (Ruiz & Pav.) D.Don,Lycium americanum Jacq.
508445,Cleistes abdita G.A.Romero & Carnevali,Cleistes rosea Lindl.,Cleistes rosea Lindl.,Cleistes rosea Lindl.,Cleistes rosea var. rosea
508446,Cleistes latiglossa Hoehne,Cleistes rosea Lindl.,Cleistes rosea Lindl.,Cleistes rosea Lindl.,Cleistes rosea var. rosea
508447,Pogonia rosea var. augusta Hoehne,Cleistes rosea Lindl.,Cleistes rosea Lindl.,Cleistes rosea Lindl.,Cleistes rosea var. rosea
508448,Pogonia venusta Schltr.,Cleistes rosea Lindl.,Cleistes rosea Lindl.,Cleistes rosea Lindl.,Cleistes rosea var. rosea
508449,Cleistes castaneoides Hoehne,Cleistes rosea Lindl.,Cleistes rosea Lindl.,Cleistes rosea Lindl.,Cleistes rosea var. rosea
508450,Epistephium monanthum Poepp. & Endl.,Cleistes rosea Lindl.,Cleistes rosea Lindl.,Cleistes rosea Lindl.,Cleistes rosea var. rosea
508451,Cleistes rosea f. pallida Carnevali & I.Ramírez,Cleistes rosea Lindl.,Cleistes rosea Lindl.,Cleistes rosea Lindl.,Cleistes rosea var. rosea
508452,Cleistes venusta (Schltr.) Schltr.,Cleistes rosea Lindl.,Cleistes rosea Lindl.,Cleistes rosea Lindl.,Cleistes rosea var. rosea
508453,Cleistes angeliana Campacci,Cleistes rosea Lindl.,Cleistes rosea Lindl.,Cleistes rosea Lindl.,Cleistes rosea var. rosea
508622,Clerodendrum katangensis De Wild.,Clerodendrum katangensis De Wild.,Clerodendrum katangensis De Wild.,,
508675,Clerodendrum nhatrangense Dop,Clerodendrum nhatrangense Dop,Clerodendrum nhatrangense Dop,,
508681,Clerodendrum palmatolobatum Dop,Clerodendrum palmatolobatum Dop,Clerodendrum palmatolobatum Dop,,
508747,Clerodendrum rollisonii Rollisson,Clerodendrum splendens G.Don,Clerodendrum splendens G.Don,Clerodendrum splendens G.Don,Clerodendrum splendens var. splendens
508748,Clerodendrum giletii De Wild. & T.Durand,Clerodendrum splendens G.Don,Clerodendrum splendens G.Don,Clerodendrum splendens G.Don,Clerodendrum splendens var. splendens
508749,Clerodendrum rollissonii Rollisson,Clerodendrum splendens G.Don,Clerodendrum splendens G.Don,Clerodendrum splendens G.Don,Clerodendrum splendens var. splendens
508750,Clerodendrum aurantium G.Don,Clerodendrum splendens G.Don,Clerodendrum splendens G.Don,Clerodendrum splendens G.Don,Clerodendrum splendens var. splendens
509914,Cymbidium evrardii Guillaumin,Coelogyne assamica Linden & Rchb.f.,Coelogyne assamica Linden & Rchb.f.,Coelogyne fuscescens Lindl.,Coelogyne annamensis Rolfe
509915,Coelogyne saigonensis Gagnep.,Coelogyne assamica Linden & Rchb.f.,Coelogyne assamica Linden & Rchb.f.,Coelogyne fuscescens Lindl.,Coelogyne annamensis Rolfe
509916,Coelogyne siamensis Rolfe,Coelogyne assamica Linden & Rchb.f.,Coelogyne assamica Linden & Rchb.f.,Coelogyne fuscescens Lindl.,Coelogyne annamensis Rolfe
509917,Coelogyne annamensis Rolfe,Coelogyne assamica Linden & Rchb.f.,Coelogyne assamica Linden & Rchb.f.,Coelogyne fuscescens Lindl.,Coelogyne annamensis Rolfe
509918,Coelogyne dalatensis Gagnep.,Coelogyne assamica Linden & Rchb.f.,Coelogyne assamica Linden & Rchb.f.,Coelogyne fuscescens Lindl.,Coelogyne annamensis Rolfe
509919,Coelogyne dichroantha Gagnep.,Coelogyne assamica Linden & Rchb.f.,Coelogyne assamica Linden & Rchb.f.,Coelogyne fuscescens Lindl.,Coelogyne annamensis Rolfe
510611,Nertera dentata Elmer,Nertera granadensis var. granadensis,Nertera granadensis var. granadensis,Nertera granadensis var. granadensis,Hemiphragma heterophyllum var. dentatum (Elmer) T.Yamaz.
510613,Nertera adsurgens DC.,Nertera granadensis var. granadensis,Nertera granadensis var. granadensis,Nertera granadensis var. granadensis,Nertera major (Thouars) I.M.Turner
510616,Erythrodanum majus Thouars,Nertera granadensis var. granadensis,Nertera granadensis var. granadensis,Nertera granadensis var. granadensis,Nertera major (Thouars) I.M.Turner
510637,Coprosma grandifolia Hook.f.,Coprosma lucida var. lucida,Coprosma lucida var. lucida,Coprosma lucida var. lucida,Coprosma grandifolia Hook.f.
511105,Corylus avellana subsp. memorabilis (Sennen) Sennen,Corylus avellana L.,Corylus avellana L.,Corylus avellana L.,Corylus avellana var. avellana
511174,Eucalyptus fordeana D.J.Carr & S.G.M.Carr,Corymbia eremaea (D.J.Carr & S.G.M.Carr) K.D.Hill & L.A.S.Johnson,Corymbia eremaea (D.J.Carr & S.G.M.Carr) K.D.Hill & L.A.S.Johnson,Corymbia eremaea (D.J.Carr & S.G.M.Carr) K.D.Hill & L.A.S.Johnson,Corymbia eremaea subsp. eremaea
511175,Eucalyptus nelsonii D.J.Carr & S.G.M.Carr,Corymbia eremaea (D.J.Carr & S.G.M.Carr) K.D.Hill & L.A.S.Johnson,Corymbia eremaea (D.J.Carr & S.G.M.Carr) K.D.Hill & L.A.S.Johnson,Corymbia eremaea (D.J.Carr & S.G.M.Carr) K.D.Hill & L.A.S.Johnson,Corymbia eremaea subsp. eremaea
511176,Eucalyptus australis D.J.Carr & S.G.M.Carr,Corymbia eremaea (D.J.Carr & S.G.M.Carr) K.D.Hill & L.A.S.Johnson,Corymbia eremaea (D.J.Carr & S.G.M.Carr) K.D.Hill & L.A.S.Johnson,Corymbia eremaea (D.J.Carr & S.G.M.Carr) K.D.Hill & L.A.S.Johnson,Corymbia eremaea subsp. eremaea
511177,Eucalyptus connerensis D.J.Carr & S.G.M.Carr,Corymbia eremaea (D.J.Carr & S.G.M.Carr) K.D.Hill & L.A.S.Johnson,Corymbia eremaea (D.J.Carr & S.G.M.Carr) K.D.Hill & L.A.S.Johnson,Corymbia eremaea (D.J.Carr & S.G.M.Carr) K.D.Hill & L.A.S.Johnson,Corymbia eremaea subsp. eremaea
511178,Eucalyptus symonii D.J.Carr & S.G.M.Carr,Corymbia eremaea (D.J.Carr & S.G.M.Carr) K.D.Hill & L.A.S.Johnson,Corymbia eremaea (D.J.Carr & S.G.M.Carr) K.D.Hill & L.A.S.Johnson,Corymbia eremaea (D.J.Carr & S.G.M.Carr) K.D.Hill & L.A.S.Johnson,Corymbia eremaea subsp. eremaea
511179,Eucalyptus polycarpa var. oligocarpa Blakely & Jacobs,Corymbia eremaea (D.J.Carr & S.G.M.Carr) K.D.Hill & L.A.S.Johnson,Corymbia eremaea (D.J.Carr & S.G.M.Carr) K.D.Hill & L.A.S.Johnson,Corymbia eremaea (D.J.Carr & S.G.M.Carr) K.D.Hill & L.A.S.Johnson,Corymbia eremaea subsp. oligocarpa (Blakely & Jacobs) K.D.Hill & L.A.S.Johnson
